Region,State,GPI State,Zone,Town,WD,Category,Brand Code,Brand Short Name,Sales Date,Local Retailer,Local Dealer,Local Modern,Local Hawker,Outstation Retailer,Outstation Dealer,Outstation Modern,Outstation Hawker,Other Retailer,Other Dealer,Other Modern
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,AKOLA-0202130,AKOLA (NEW)-0215800,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,1.5,3.6,0,1.2,1.42,1.2,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,AKOLA-0202130,AMRAVATI-0218900,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,1.068,0.96,0,0,0.48,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,AKOLA-0202130,KHAMGAON-0216100,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,0.02,6,0,1.2,0.26,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,AKOLA-0202130,PARATWADA-02107901,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,1.2,3.6,0,1.2,0,1.2,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,AKOLA-0202130,WASHIM-02115601,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,0,2.88,0,0,0.228,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,CHANDRAPUR-0202123,CHANDRAPUR-0215600,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,2.04,4.8,0,2.4,1.44,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,CHANDRAPUR-0202123,GADCHIROLI-02104001,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,0.288,0,0,0,0.336,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,CHANDRAPUR-0202123,PUSAD-4020051,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,0.18,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,CHANDRAPUR-0202123,YAWATMAL-0215900,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,4.888,3.6,0,0,0.48,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,NAGPUR S-0202129,BHANDARA-0215500,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,0,1.44,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,NAGPUR S-0202129,GONDIA(N)-0214400,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,0.63,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,NAGPUR S-0202129,KAMPTEE-0279700,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,0.612,6.96,0,0,0.684,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,NAGPUR S-0202129,NAGPUR P-4020068,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,1.22,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,NAGPUR S-0202129,NAGPUR(S)-0214100,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,1.632,3.6,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,NAGPUR W-0202613,NAGPUR W-0289900,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,3.44,42,0,6.35,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,NAGPUR W-0202613,NAGPUR WADI-0284800,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,2.94,4.8,0,0,1.1,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,NAGPUR W-0202613,WARDHA-0215100,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,0.36,1.44,0,0,0.53,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,NANDED-0202116,NANDED-0213700,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,0.72,3.6,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,NANDED-0202116,PARBHANI-0217600,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,0.12,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,AHMEDNAGAR-0202117,RAHATA-02119900,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,0.252,0.12,0,0,0.216,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,AHMEDNAGAR-0202117,SHEVGAON-4020031,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,0.32,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,AHMEDNAGAR-0202117,SHRIGONDA-4020030,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,0.84,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,AURANGABAD-0202111,AURANGABAD CIDCO-0279200,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,1.58,22.8,0,8.4,0.74,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,AURANGABAD-0202111,AURANGABAD(N)-0219800,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,0.88,0,0,16.8,0.01,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,AURANGABAD-0202111,BEED-0213900,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,0.56,1.7,0,0,0.34,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,AURANGABAD-0202111,JALNA-0213100,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,0,24,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,AURANGABAD-0202111,TISGAONPANDARPUR-4020048,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,0.6,13.2,0,0,0.6,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,JALGAON-0202113,BHUSAWAL(N)-0213800,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,0.38,6,0,0,0.62,1.2,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,JALGAON-0202113,CHALISGOAN(K)-0219700,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,0.264,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,JALGAON-0202113,DHULIA-0219400,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,0,4.8,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,JALGAON-0202113,JALGAON-0210400,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,0.92,4.8,0,1.2,0.1,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,JALGAON-0202113,NANDURBAR-0210600,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,0.35,7.2,0,0,0.3,2.4,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,NASIK TWO-3020003,NASIK_2-02105001,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,3.47,14.26,0,6.58,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,NASIK TWO-3020003,PIMPALGON-0273800,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,0,0.72,0,0,0.12,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,NASIK-0202109,MALEGAON-0213200,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,2.25,0,0,0,0.12,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,NASIK-0202109,NASIK RD-0216400,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,1.7,7.44,0,2.16,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,NASIK-0202109,SANGAMNER(S)-0219900,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,0,0,0,0,0.12,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,KOLHAPUR-0202108,KOLHAPUR-0211000,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,0.46,0,0,0,0.4,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,KOLHAPUR-0202108,MERAJ-0217200,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,0.3,0.4,0,0,0.6,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,KOLHAPUR-0202108,SANGLI-0213600,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,1.26,1.68,0,0.24,1.38,1.21,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,RATNAGIRI-0202110,RATNAGIRI-0217500,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,0.06,0,0,0,0.19,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,SATARA-0202121,MAHAD-0216500,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,0.05,0,0,0,0.15,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,SATARA-0202121,PANCHGANI-0215000,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,0.024,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,SATARA-0202121,SATARA-0212400,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,0.91,1.2,0,0.1,0.09,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,SATARA-0202121,WAI-0282200,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,0.72,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 1-02024,BHANDUP-0202410,GHATKOPAR-02104101,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,5.88,6.72,0,0.6,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 1-02024,BHANDUP-0202410,VIKROLI-0212801,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,0,4.92,0,0.72,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 1-02024,CHEMBUR-0202417,CHEMBUR-0214800,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,1.584,18.48,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 1-02024,CHEMBUR-0202417,KURLA-0214500,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,3.996,6.72,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 1-02024,COLABA-0202420,MUMBAI-0212800,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,4.2,23.761,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 1-02024,DADAR-0202419,DADAR-02101701,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,6.984,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 1-02024,DADAR-0202419,DHARAVI-0279500,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,2.604,14.4,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 1-02024,MAHIM-0202412,MAHIM-0212803,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,0.384,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 1-02024,MAHIM-0202412,TARDEO-0212802,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,14.604,0.84,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 2-02030,ANDHERI-0202404,ANDHERI(E)-0214900,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,3.66,5.208,0,42.83,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 2-02030,ANDHERI-0202404,ANDHERI-0212600,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,8.736,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 2-02030,BANDRA-0202406,BANDRA-0211400,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,5.232,2.16,0,0.12,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 2-02030,BANDRA-0202406,SANTACRUZ-02102701,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,16.104,15.721,0,4.464,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 2-02030,BORIVALI-0202408,BHAYANDER-0211301,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,1.248,0.288,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 2-02030,BORIVALI-0202408,BORIVALI-0211300,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,7.812,7.632,0,1.44,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 2-02030,BORIVALI-0202408,MIRA ROAD-4020078,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,22.296,0.144,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 2-02030,MALAD-0202405,GOREGAON-02101401,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,17.556,5.52,0,1.08,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 2-02030,MALAD-0202405,KANDIVALI-0210102,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,13.8,4.8,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 2-02030,MALAD-0202405,MALAD-0210100,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,13.224,6.48,0,0.12,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 2-02030,VIRAR-0202423,PALGHAR-0213300,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,1.596,0.36,0,0,3.804,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 2-02030,VIRAR-0202423,VASAI-0211302,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,5.28,5.64,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,KALYAN-0202502,BHIWANDI EAST-0216601,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,15.024,1.8,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,KALYAN-0202502,BHIWANDI-0216600,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,14.688,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,KALYAN-0202502,KALYAN-0211100,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,11.556,1.8,0,0.24,0.552,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,KALYAN-0202502,SHAHAPUR-4020065,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,0.504,2.04,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,MUMBRA-0202425,DOMBIVALI-02101001,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,2.52,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,MUMBRA-0202425,MUMBRA-0285000,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,6.588,11.448,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,PANVEL-0202409,ALIBAUG-0271700,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,0.144,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,PANVEL-0202409,MANGAON RAIGAD-0210800,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,0.54,0.432,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,PANVEL-0202409,PANVEL-0210200,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,0.864,2.52,0,0.84,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,THANE-0202407,THANE_2-02104601,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,2.4,14.04,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,THANE-0202407,THANE-0216200,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,3.732,7.8,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,ULHASNAGAR-0202424,AMBERNATH-02105601,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,0.912,12.12,0,1.68,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,VASHI-0202418,KOPAR KHAIRANE-0223334,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,1.14,20.401,0,6,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,VASHI-0202418,NERUL-02103901,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,15.648,3.12,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,VASHI-0202418,VASHI-0213000,NORMAL,CIG,CIG0002033,MARLBORO FILTER BLACK -12S PACK,30-Nov-23,3.276,1.608,0,2.16,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,HADAPSAR-0202119,HADAPSAR-0279800,NORMAL,CIG,CIG0002039,MARLBORO FILTER BLACK KS BOX 10,30-Nov-23,1.44,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,PCMC-0202118,CHINCHWAD-0210701,NORMAL,CIG,CIG0002039,MARLBORO FILTER BLACK KS BOX 10,30-Nov-23,0.05,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,PCMC-0202118,MOSHI-0285600,NORMAL,CIG,CIG0002039,MARLBORO FILTER BLACK KS BOX 10,30-Nov-23,0.46,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,PCMC-0202118,THERGAON-0286300,NORMAL,CIG,CIG0002039,MARLBORO FILTER BLACK KS BOX 10,30-Nov-23,0.23,0.4,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,PUNE FC-0202120,PUNE MARKET YARD-02106101,NORMAL,CIG,CIG0002039,MARLBORO FILTER BLACK KS BOX 10,30-Nov-23,0.05,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,PUNE FC-0202120,WARJE-0285300,NORMAL,CIG,CIG0002039,MARLBORO FILTER BLACK KS BOX 10,30-Nov-23,0.04,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,PUNE-0202112,PUNE CAMP-0210700,NORMAL,CIG,CIG0002039,MARLBORO FILTER BLACK KS BOX 10,30-Nov-23,1.22,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,PUNE-0202112,SALISBURY PARK PUNE-02111001,NORMAL,CIG,CIG0002039,MARLBORO FILTER BLACK KS BOX 10,30-Nov-23,0.07,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,PUNE-0202112,YERWADA-02103501,NORMAL,CIG,CIG0002039,MARLBORO FILTER BLACK KS BOX 10,30-Nov-23,0.31,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA MT-02051,PUNE MT-0203120,CHINCHWAD MT-4020004,MODERN TRADE,CIG,CIG0002030,MARLBORO FINE TOUCH 10S,30-Nov-23,0,0,8.75,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA MT-02051,PUNE MT-0203120,KHED MT-4020056,MODERN TRADE,CIG,CIG0002030,MARLBORO FINE TOUCH 10S,30-Nov-23,0,0,1.2,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA MT-02051,PUNE MT-0203120,PUNE CAMP MT-0210708,MODERN TRADE,CIG,CIG0002030,MARLBORO FINE TOUCH 10S,30-Nov-23,0,0,13.7,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,MUMBAI MT-02052,MUMBAI MT Z-0203405,ANDHERI MT-4020080,MODERN TRADE,CIG,CIG0002030,MARLBORO FINE TOUCH 10S,30-Nov-23,0,0,0.1,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,MUMBAI MT-02052,MUMBAI MT Z-0203405,BORIVALI MT-4020008,MODERN TRADE,CIG,CIG0002030,MARLBORO FINE TOUCH 10S,30-Nov-23,0,0,16.4,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,MUMBAI MT-02052,MUMBAI MT Z-0203405,KURLA MT-4020000,MODERN TRADE,CIG,CIG0002030,MARLBORO FINE TOUCH 10S,30-Nov-23,0,0,0.9,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,MUMBAI MT-02052,MUMBAI MT Z-0203405,SANTACRUZ MT-02107301,MODERN TRADE,CIG,CIG0002030,MARLBORO FINE TOUCH 10S,30-Nov-23,0,0,1.4,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,MUMBAI MT-02052,MUMBAI MT Z-0203405,THANE W MT-4020007,MODERN TRADE,CIG,CIG0002030,MARLBORO FINE TOUCH 10S,30-Nov-23,0,0,11.1,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,MUMBAI MT-02052,MUMBAI MT Z-0203405,VASHI MT-4020006,MODERN TRADE,CIG,CIG0002030,MARLBORO FINE TOUCH 10S,30-Nov-23,0,0,8.4,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,HADAPSAR-0202119,HADAPSAR-0279800,NORMAL,CIG,CIG0002030,MARLBORO FINE TOUCH 10S,30-Nov-23,4.62,11.4,0,3.6,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,HADAPSAR-0202119,LONI KALBHOR-4020028,NORMAL,CIG,CIG0002030,MARLBORO FINE TOUCH 10S,30-Nov-23,1.9,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,HADAPSAR-0202119,WAGHOLI-02104901,NORMAL,CIG,CIG0002030,MARLBORO FINE TOUCH 10S,30-Nov-23,0.03,23.5,0,0,0,0,0,0,0,0,0
